415989799,41.4049135,2.1939241,8173291339,41.4049855,2.1942105,25.19241784924207,Avinguda Diagonal
10181755028,41.4039537,2.1907443,7476306074,41.4034476,2.19142,79.6444520327766,Carrer de la Ciutat de Granada
7476306074,41.4034476,2.19142,7476333792,41.4033972,2.1914882,7.985155667993815,Carrer de la Ciutat de Granada
7476306075,41.4031549,2.1914407,4435194975,41.4032921,2.1916285,21.868319646340932,Carrer de Bolívia
7476306083,41.4034313,2.1940673,365565831,41.4032723,2.1938555,24.992735286002777,Carrer de Tànger
7476306084,41.4034291,2.1936599,365565831,41.4032723,2.1938555,23.877518924462652,Carrer de Roc Boronat
4952629849,41.4023419,2.1972993,8122048073,41.4023737,2.1972594,4.855732687524034,Carrer de la Llacuna
5764490168,41.4042639,2.1972214,4587108274,41.4043568,2.1971015,14.377415934939666,Rambla del Poblenou
5764490169,41.4041605,2.1970603,2473393978,41.404096,2.197145,10.066906822132596,Rambla del Poblenou
5764490170,41.4040145,2.197102,2473393976,41.4040694,2.197176,8.680927364031652,Carrer de Sancho d'Avila
5764490171,41.4042746,2.1947855,6225821674,41.4047967,2.1940801,82.65460214846827,Carrer de la Llacuna
5764490172,41.4039779,2.1947915,830468658,41.4035178,2.1941812,72.1691282460591,Carrer de Tànger
7316833243,41.4040099,2.1972532,2473393967,41.4033167,2.1981649,108.28500128989374,Rambla del Poblenou
7316833247,41.4041167,2.1974165,30297527,41.4041837,2.197326,10.605464892755535,Rambla del Poblenou
2473394000,41.4049281,2.1960521,7320072792,41.4048447,2.1961502,12.366987942802393,Rambla del Poblenou
2473394000,41.4049281,2.1960521,6225821673,41.404259,2.1951619,105.10859106124883,Carrer de Tànger
4906689717,41.4031305,2.1936644,8122247215,41.4025925,2.1929398,85.03650471733044,Carrer de Tànger
262251754,41.4023123,2.1973392,4952629849,41.4023419,2.1972993,4.680595523475278,Carrer de la Llacuna
262251754,41.4023123,2.1973392,8122048075,41.4023978,2.1974036,10.919596080616765,Carrer de Pere IV
4411622709,41.4024521,2.1927473,8122247213,41.4022767,2.1925118,27.680322792564294,Carrer de Tànger
3183175377,41.4031648,2.1917928,3183169390,41.4025938,2.192537,88.79184321153402,Carrer de la Ciutat de Granada
