6489243911,41.4022949,2.1906175,30689533,41.4024344,2.190436,21.674316605244496,Carrer de Badajoz
7393509809,41.3995788,2.1870201,243339109,41.3997087,2.1870217,14.444857875119506,Avinguda Meridiana
4907860890,41.4061024,2.2081509,8109052609,41.4059752,2.2083183,19.87389152275025,Carrer de Fluvià
7316833243,41.4040099,2.1972532,7316833251,41.4034275,2.1980102,90.44448224101755,Rambla del Poblenou
7316833247,41.4041167,2.1974165,30297527,41.4041837,2.197326,10.605464892755535,Rambla del Poblenou
7316833251,41.4034275,2.1980102,4952629848,41.4033472,2.1981232,12.982725353014242,Rambla del Poblenou
7316833258,41.403501,2.1983145,4237804310,41.4039562,2.1986753,58.88561198608547,Carrer de Pere IV
7316833262,41.4032578,2.1981104,2473393967,41.4033167,2.1981649,7.972231115475928,Carrer de Pere IV
4583719919,41.4028923,2.1898379,2163525789,41.4029164,2.1898065,3.747005715821797,Carrer de Badajoz
4583719920,41.4028678,2.1898698,4583719919,41.4028923,2.1898379,3.8079639642011087,Carrer de Badajoz
4234151123,41.404586,2.1991858,6225821600,41.404636,2.1992264,6.5099856031079515,Carrer de Pere IV
4234151124,41.4040404,2.2001308,4237804311,41.4039864,2.200221,9.625483755019388,Carrer Batista
4411622709,41.4024521,2.1927473,8122247213,41.4022767,2.1925118,27.680322792564294,Carrer de Tànger
10839524661,41.3989939,2.2080271,1044543169,41.3990079,2.2080423,2.0076871816075554,Passeig de Calvell
10839524661,41.3989939,2.2080271,10839524664,41.3985936,2.207604,56.809010204951946,Passeig de Calvell
10839524664,41.3985936,2.207604,10839524661,41.3989939,2.2080271,56.809010204951946,Passeig de Calvell
10839524664,41.3985936,2.207604,4112911211,41.3985709,2.2075797,3.2372288148440562,Passeig de Calvell
10045097419,41.3997191,2.189055,7160352216,41.3992053,2.188363,81.21321220134706,Carrer de Tànger
8625456615,41.401541,2.1893655,5475568163,41.4007846,2.1903645,118.39459416449641,Carrer d'Àvila
7056787077,41.4014769,2.1848895,4908299843,41.4014482,2.1849274,4.491887197542512,Carrer de los Castillejos
8122009758,41.4001779,2.1866384,243339565,41.4000828,2.1867715,15.332004739277771,Carrer de los Castillejos
8122009759,41.40029,2.1867677,9969479073,41.4001633,2.1867685,14.088575124415147,Avinguda Meridiana
8122009759,41.40029,2.1867677,11411140550,41.4014337,2.1867688,127.1745849747484,Avinguda Meridiana
8122009762,41.4002819,2.1870185,9870082221,41.4012396,2.1870173,106.49158026994779,Avinguda Meridiana
8122009762,41.4002819,2.1870185,9969479065,41.399991,2.1870238,32.35108330672442,Avinguda Meridiana
8122009763,41.4001018,2.1873409,8122255925,41.4006411,2.1880616,84.92459657613573,Carrer de Bolívia
8122009764,41.3997425,2.1872684,2923420976,41.3991976,2.1879716,84.33190063639779,Carrer de Pamplona
10712779367,41.4075315,2.1927305,3679449070,41.4075798,2.1927786,6.703485254260097,Gran Via de les Corts Catalanes (lateral mar)
8223198052,41.4082905,2.202978,619407541,41.4083689,2.202873,12.356355358039876,Carrer de Bac de Roda
