7393509767,41.3930697,2.1867495,30242971,41.3931146,2.1868056,6.842985969586711,Carrer de Buenaventura Muñoz
190972365,41.3855176,2.1858739,3587695362,41.3872618,2.1927185,726.3979314281701,Passeig de Circumval·lació
12327060056,41.3958269,2.1765646,431481389,41.3958395,2.1765484,1.946533896333928,Carrer de Roger de Flor
7008813678,41.3911079,2.1916695,7309829554,41.3906185,2.1923118,76.38608179694444,Carrer de la Marina
3697148734,41.401832,2.1822526,8125229461,41.4019584,2.1820886,19.61265038793532,Carrer de Padilla
3697148735,41.4010156,2.181162,30254089,41.4009902,2.1811988,4.171108447139663,Carrer de Lepant
3697148737,41.4001092,2.1799391,3184350932,41.4002003,2.179823,14.013878670096432,Carrer de la Marina
3697148739,41.3984234,2.1776776,3184350943,41.3985499,2.1775108,19.7844849823601,Carrer de Sicília
3697148741,41.3975611,2.176526,30243061,41.3975198,2.1765809,6.4853536890978285,Carrer de Nàpols
3697148742,41.3967123,2.1753939,4717526997,41.3967515,2.1753421,6.13748657071806,Carrer de Roger de Flor
3697148743,41.3958912,2.1742917,4717526570,41.3960004,2.1741525,16.800612618997757,Passeig de Sant Joan
3697148745,41.3958316,2.1742119,250793733,41.3958074,2.1742458,3.9067736345733506,Passeig de Sant Joan
4907860890,41.4061024,2.2081509,8109052609,41.4059752,2.2083183,19.87389152275025,Carrer de Fluvià
1125516196,41.393343,2.187109,7932081799,41.3937702,2.1876899,67.86463318976057,Carrer de Buenaventura Muñoz
1125516199,41.3929562,2.1871031,7650348408,41.3924278,2.1878288,84.36283552354654,Carrer de Sardenya
3193570487,41.4001859,2.1730427,7679990617,41.4001211,2.1731235,9.865999863797487,Carrer de Nàpols
3193570500,41.3998196,2.1735197,11347667415,41.3994579,2.1739984,56.67357893227089,Carrer de Nàpols
4234151123,41.404586,2.1991858,6225821600,41.404636,2.1992264,6.5099856031079515,Carrer de Pere IV
4234151124,41.4040404,2.2001308,4237804311,41.4039864,2.200221,9.625483755019388,Carrer Batista
1445594497,41.3989274,2.1812824,559794889,41.3990084,2.1813821,12.258789971510822,Gran Via de les Corts Catalanes (lateral mar)
11209803254,41.4004936,2.2019067,7316229123,41.40019,2.2023033,47.267283200500295,Rambla del Poblenou
11209803257,41.4014834,2.2008426,10038831578,41.4015171,2.2007988,5.233358911191518,Rambla del Poblenou
11209803264,41.4008114,2.2014738,2473393823,41.4007483,2.2015651,10.354711599276325,Rambla del Poblenou
2239891046,41.3893281,2.1839032,1479161820,41.3892477,2.1837977,12.545271889826765,Passeig de Pujades
11258693235,41.397233,2.2062373,30297537,41.3972686,2.2062771,5.166351233256879,Passeig de Calvell
11258693235,41.397233,2.2062373,2268684798,41.3965542,2.2054308,101.11677909887764,Passeig de Calvell
7056787077,41.4014769,2.1848895,4908299843,41.4014482,2.1849274,4.491887197542512,Carrer de los Castillejos
3196847751,41.4074753,2.1748564,6864603059,41.407676,2.1745885,31.57899299014623,Carrer de Padilla
3196847752,41.4082957,2.1759561,6874436689,41.4079671,2.1763885,51.337262721199615,Carrer de los Castillejos
3196847754,41.4081723,2.1794266,3196848512,41.4079032,2.1790453,43.66449848281239,Carrer de Provença
